,school_id,percent_grad_above,percent_female,total_repeaters,sc_ratio,st_ratio,sComp_ratio,perc_rep,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCNOMLOCAL_M,SMCNOMLOCAL_F,TXTBKRECD_YN,SMCMEM,SMSPARENTS,pass_percent,intervention
0,27131108002,100,12.5,0,0,28.125,32.14285714,0,0,237,0,6,6.3,1,1,1,1,0,1,0,0,1,0,0,93.97,0
1,27201007913,93.33333333,53.33333333,0,339.6666667,45.28888889,78.38461538,0,239,239,6,6,6,1,1,1,1,0,1,0,1,1,16,12,90.78,1
2,27201007913,93.33333333,53.33333333,0,339.6666667,45.28888889,78.38461538,0,239,239,6,6,6,1,1,1,1,0,1,0,1,1,16,12,90.78,1
3,27240407103,77.5,17.5,0,422,42.2,140.6666667,0,237,237,7,6,7,1,1,1,1,0,1,1,0,1,17,10,79.79,1
4,27320416803,100,75,0,0,12.75,10.2,0,0,234,0,5,6,1,1,1,1,0,1,0,1,1,15,11,100,0
5,27040901405,100,0,0,0,37.4,93.5,0,0,227,0,5.3,6.3,1,1,1,1,0,1,4,0,1,17,13,100,0
6,27270505502,50,6.25,0,280.5,35.0625,187,0,239,239,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,17,6,89.58,1
7,27030904810,81.25,28.125,0,479.3333333,44.9375,28.76,0,220,220,6,5.3,6,1,1,1,1,0,2,0,0,1,0,0,71.42,1
8,27030904810,81.25,28.125,0,479.3333333,44.9375,28.76,0,220,220,6,5.3,6,1,1,1,1,0,2,0,0,1,0,0,71.42,1
9,27281200844,100,40,0,0,16,16,0,0,235,0,5.3,6.3,1,1,1,1,0,2,0,0,0,0,0,68.42,1
10,27240818853,100,100,0,0,24.125,8.772727273,0,0,220,0,5.3,6.3,1,1,0,0,0,2,0,0,0,0,0,98.5,0
11,27200113707,100,28.57142857,0,270,38.57142857,135,0,230,261,8,6,8,1,1,1,1,0,1,3,4,1,12,5,0,1
12,27200113707,100,28.57142857,0,270,38.57142857,135,0,230,261,8,6,8,1,1,1,1,0,1,3,4,1,12,5,0,1
13,27071402703,100,40,2,0,12.6,31.5,3.174603175,0,228,0,5.3,6.3,1,1,1,1,0,1,1,0,1,12,2,63.63,1
14,27050114505,100,33.33333333,1,0,35.66666667,26.75,0.23364486,0,223,0,6,7,1,0,0,0,0,0,0,0,2,0,0,98.88,0
15,27270600124,87.5,12.5,8,517,43.08333333,517,0.773694391,236,236,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,17,9,96.62,0
16,27170809006,64.28571429,7.142857143,0,423,30.21428571,84.6,0,240,240,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,9,7,90.58,1
17,27020406002,90,10,0,161.5,32.3,46.14285714,0,230,230,7.3,6.3,7.3,1,0,0,0,0,1,2,0,1,15,0,100,0
18,27020406002,90,10,0,161.5,32.3,46.14285714,0,230,230,7.3,6.3,7.3,1,0,0,0,0,1,2,0,1,15,0,100,0
19,27280408502,50,0,0,55.75,27.875,37.16666667,0,241,241,5.3,5.3,5.3,1,1,1,1,0,1,1,0,1,18,10,96.15,0
20,27281200606,100,23.07692308,0,590,45.38461538,118,0,235,235,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,16,15,87.17,1
21,27280703102,62.5,37.5,1,48.8,30.5,48.8,0.409836066,237,237,7,6,7,1,1,1,1,0,1,1,0,1,15,9,96.42,0
22,27240818847,66.66666667,55.55555556,0,293,32.55555556,48.83333333,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,17,13,76,1
23,27180501105,54.90196078,1.960784314,0,915.3333333,53.84313725,274.6,0,238,238,5,5,5,1,1,1,1,0,1,0,1,1,17,2,92.36,0
24,27050405802,80,20,0,335,33.5,23.92857143,0,232,232,4.37,4.37,4.37,1,1,1,1,0,1,0,1,1,15,10,91.52,0
25,27200303003,100,20,2,355,35.5,25.35714286,0.563380282,232,232,7,6,7,1,1,1,1,0,1,5,0,1,17,8,95.38,0
26,27200303003,100,20,2,355,35.5,25.35714286,0.563380282,232,232,7,6,7,1,1,1,1,0,1,5,0,1,17,8,95.38,0
27,27171000282,60,0,0,0,30.2,15.1,0,0,237,0,5.3,6,1,1,1,1,0,1,0,0,2,0,0,97.14,0
28,27340205003,100,25,0,150.5,75.25,100.3333333,0,240,240,6,6,6,1,1,1,1,0,1,1,1,1,13,3,98.27,0
29,27340205003,100,25,0,150.5,75.25,100.3333333,0,240,240,6,6,6,1,1,1,1,0,1,1,1,1,13,3,100,0
30,27290408302,100,25,0,0,21.5,0,0,0,237,0,5.3,5.3,1,1,1,1,0,0,0,0,1,0,0,66.66,1
31,27131105803,64.28571429,35.71428571,0,186.5,26.64285714,186.5,0,237,237,7,7,7,1,1,1,1,0,1,1,1,1,12,11,69.23,1
32,27110400102,90.90909091,9.090909091,0,658,29.90909091,50.61538462,0,232,232,8,6,8,1,1,1,1,0,1,5,2,1,13,6,75.35,1
33,27310907104,86.66666667,13.33333333,0,469,31.26666667,27.58823529,0,235,235,6.4,6,6.4,1,1,1,1,0,1,1,1,1,17,2,78.16,1
34,27130505102,75,25,0,0,20.125,10.0625,0,20,6,6,6,6,1,1,1,1,0,1,0,2,1,17,12,83.56,1
35,27060506103,69.23076923,15.38461538,0,567,43.61538462,47.25,0,230,230,6.3,5.3,6.3,1,1,1,1,0,1,5,0,1,5,7,97.67,0
36,27060506103,69.23076923,15.38461538,0,567,43.61538462,47.25,0,230,230,6.3,5.3,6.3,1,1,1,1,0,1,5,0,1,5,7,96.92,0
37,27020218710,0,0,0,442,38.43478261,36.83333333,0,236,236,5.3,5.4,5.4,1,1,1,1,0,1,0,0,1,9,5,93.9,0
38,27020218710,0,0,0,442,38.43478261,36.83333333,0,236,236,5.3,5.4,5.4,1,1,1,1,0,1,0,0,1,9,5,93.9,0
39,27280308106,91.30434783,13.04347826,0,465,40.43478261,465,0,236,237,6,6,6,1,1,1,1,0,1,1,0,1,7,1,64.28,1
40,27240818836,98.0952381,61.9047619,0,1147.333333,32.78095238,34.42,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,17,9,100,0
41,27281200802,76.92307692,23.07692308,0,386.5,59.46153846,128.8333333,0,234,234,6.3,5.3,6.3,1,1,1,1,0,1,1,3,1,17,6,95.74,0
42,27010306902,61.53846154,23.07692308,0,200,30.76923077,28.57142857,0,237,0,6.1,0,0,1,1,1,1,0,1,4,1,1,17,12,71.42,1
43,27010306902,61.53846154,23.07692308,0,200,30.76923077,28.57142857,0,237,0,6.1,0,0,1,1,1,1,0,1,4,1,1,17,12,71.42,1
44,27110811002,66.66666667,6.666666667,0,562,37.46666667,281,0,232,232,8,6,8,1,1,1,1,0,1,1,1,1,17,14,90.81,1
45,27171000249,87.5,37.5,0,0,48,54.85714286,0,0,237,0,6,6,1,1,1,1,0,0,0,0,1,0,0,95.12,0
46,27240511102,100,60,0,0,16.2,20.25,0,0,220,0,6.3,7,1,1,1,1,0,1,0,0,2,17,2,90.9,1
47,27130713502,100,0,1,0,18.6,18.6,1.075268817,0,0,0,0,0,1,1,1,1,0,1,1,0,1,17,3,96,0
48,27290500102,77.77777778,11.11111111,0,235,26.11111111,14.6875,0,238,238,6,6,6,1,1,1,1,0,1,2,0,1,11,7,80.85,1
49,27240512503,100,22.22222222,0,157,17.44444444,12.07692308,0,220,220,7,6.3,7,1,1,1,1,0,1,2,0,1,16,12,85.71,1
50,27010220702,100,25,44,0,13.75,0,80,0,0,0,0,0,1,1,1,1,0,1,0,0,1,11,6,100,0
51,27010220702,100,25,44,0,13.75,0,80,0,0,0,0,0,1,1,1,1,0,1,0,0,1,11,6,100,0
52,27290507959,100,65,0,188.5,18.85,75.4,0,235,235,6,6,6,1,1,1,1,0,1,1,0,1,16,6,75,1
53,27050410502,100,0,0,0,21,0,0,0,232,0,5,6,1,1,1,1,0,1,0,0,1,11,0,91.3,0
54,27120105902,100,27.27272727,0,339,30.81818182,24.21428571,0,239,239,7,6,7,1,1,1,1,0,1,2,0,1,16,8,100,0
55,27091511002,100,83.33333333,0,0,13.5,3.24,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,100,0
56,27091501501,100,60,0,0,14.8,37,0,0,224,0,6,6.3,1,1,1,1,0,0,0,0,0,0,0,94.11,0
57,27060307203,100,0,0,0,21.4,21.4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,94.59,0
58,27240818841,100,6.382978723,0,86.35897436,35.82978723,82.14634146,0,220,220,6.3,5.3,6.3,1,1,1,1,0,0,0,0,2,0,0,99.11,0
59,27290408304,100,9.090909091,0,0,28.81818182,105.6666667,0,0,238,0,6,6,1,1,1,1,0,1,0,0,1,14,9,74.35,1
60,27330101902,100,42.85714286,0,151,21.57142857,21.57142857,0,230,230,6.3,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,100,0
61,27211006706,92.68292683,85.36585366,0,362,35.31707317,724,0,220,240,6,5.3,6,1,1,1,1,0,1,1,1,0,7,2,98.14,0
62,27170805302,62.5,12.5,0,332,41.5,332,0,240,240,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,9,5,86.15,1
63,27130509202,100,20,0,0,26.2,65.5,0,0,230,0,6,6,1,1,2,1,0,1,1,0,1,13,9,88.88,1
64,27190116902,100,20,0,0,20.6,51.5,0,0,237,0,6.4,6.4,1,1,1,1,0,1,1,0,1,7,6,88.63,1
65,27330506003,85.71428571,14.28571429,0,0,16.71428571,9.75,0,230,230,5,5.15,5.2,1,1,1,1,0,1,1,0,1,17,13,96.96,0
66,27150301102,90.90909091,9.090909091,0,62.5,34.09090909,31.25,0,239,239,6,6,6,1,1,1,1,0,1,1,2,1,15,3,62.29,1
67,27020219701,50,100,0,21.5,21.5,43,0,220,0,6.3,0,0,1,1,1,1,0,1,1,1,1,9,7,81.48,1
68,27020219701,50,100,0,21.5,21.5,43,0,220,0,6.3,0,0,1,1,1,1,0,1,1,1,1,9,7,81.48,1
69,27340501302,100,33.33333333,0,0,37.33333333,25.84615385,0,0,232,0,5.3,6.3,1,1,1,1,0,1,1,0,1,17,13,98.78,0
70,27240818821,98.11320755,73.58490566,0,769,29.01886792,22.61764706,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,13,1,100,0
71,27240818821,98.11320755,73.58490566,0,769,29.01886792,22.61764706,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,13,1,100,0
72,27160201402,82.75862069,0,2,473.6666667,49,142.1,0.140745954,241,241,6,6,6,1,1,1,1,0,1,1,0,1,7,2,78.85,1
73,27090505702,84.21052632,42.10526316,0,205,21.57894737,34.16666667,0,237,237,6.3,5.3,6.3,1,1,1,1,0,1,0,0,1,17,14,79.79,1
74,27151203703,100,40,1,0,19.6,19.6,1.020408163,0,239,0,5.3,6,1,1,1,1,0,0,0,0,2,0,0,59.37,1
75,27010319226,100,55.55555556,0,226,25.11111111,18.83333333,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,11,6,89.65,1
76,27010319226,100,55.55555556,0,226,25.11111111,18.83333333,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,11,6,89.65,1
77,27030708302,70,30,0,259,25.9,0,0,222,222,6.05,6.05,6.05,1,1,1,1,0,2,0,0,1,0,0,83.14,1
78,27030708302,70,30,0,259,25.9,0,0,222,222,6.05,6.05,6.05,1,1,1,1,0,2,0,0,1,0,0,83.14,1
79,27281000109,100,44.44444444,0,223,24.77777778,223,0,235,235,5.3,5.3,5.3,1,1,1,1,0,1,1,0,1,16,9,58.97,1
80,27280412705,90.47619048,9.523809524,15,326,31.04761905,46.57142857,2.300613497,226,226,6.3,6,6.3,1,1,1,1,0,1,0,1,1,16,11,83.48,1
81,27020309002,88.88888889,0,1,270,30,0,0.37037037,239,239,7,6.3,7.3,1,1,1,1,0,1,1,0,1,17,8,100,0
82,27020309002,88.88888889,0,1,270,30,0,0.37037037,239,239,7,6.3,7.3,1,1,1,1,0,1,1,0,1,17,8,100,0
83,27340500603,100,14.28571429,0,0,29.71428571,52,0,0,236,0,6.1,7.3,1,1,1,1,0,1,4,0,1,13,9,98.5,0
84,27200707203,100,0,0,0,10.66666667,16,0,204,224,6,6,6,1,1,1,1,0,0,0,0,0,0,0,60,1
85,27200707203,100,0,0,0,10.66666667,16,0,204,224,6,6,6,1,1,1,1,0,0,0,0,0,0,0,60,1
86,27210101902,100,10,0,0,28.6,40.85714286,0,0,220,0,5.3,6,1,1,1,1,0,1,0,0,1,7,4,76.14,1
87,27200807302,87.5,37.5,0,0,24.875,0,0,0,230,0,5.3,5.3,1,1,1,1,0,1,0,0,1,17,14,85.71,1
88,27200807302,87.5,37.5,0,0,24.875,0,0,0,230,0,5.3,5.3,1,1,1,1,0,1,0,0,1,17,14,85.71,1
89,27290408303,100,0,0,0,19.5,78,0,0,234,0,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,82.35,1
90,27290507981,100,0,0,0,31.25,125,0,0,236,0,5.3,5.3,1,1,1,1,0,2,0,0,1,9,7,67.85,1
91,27270106302,80,10,0,260,26,37.14285714,0,237,237,6.3,5.3,6.3,1,1,1,1,0,1,1,4,1,8,5,98.18,0
92,27280805602,85.71428571,4.761904762,0,391,37.23809524,391,0,242,242,5.3,5.3,5.3,1,1,1,1,0,1,0,0,1,11,8,92.95,0
93,27170705202,66.66666667,0,0,302,33.55555556,100.6666667,0,238,238,5.3,5.3,5.3,1,1,1,1,0,2,0,0,1,0,0,75.94,1
94,27020218709,0,0,0,527.75,57.05405405,105.55,0,222,222,5.3,5.3,5.3,2,1,1,1,0,1,2,0,1,17,9,92.59,0
95,27020218709,0,0,0,527.75,57.05405405,105.55,0,222,222,5.3,5.3,5.3,2,1,1,1,0,1,2,0,1,17,9,92.59,0
96,27340307910,100,0,46,378.5,36.92682927,68.81818182,3.038309115,235,235,6,5.3,6,1,1,1,1,0,1,0,2,1,27,21,89.12,1
97,27020218708,92.68292683,18.29268293,0,663,40.42682927,94.71428571,0,235,235,6,5.4,6,1,1,1,1,0,1,0,1,1,15,12,95.04,0
98,27020218708,92.68292683,18.29268293,0,663,40.42682927,94.71428571,0,235,235,6,5.4,6,1,1,1,1,0,1,0,1,1,15,12,95.04,0
99,27271000602,100,14.28571429,0,331,23.64285714,66.2,0,237,237,6.3,6.3,7.3,1,1,1,1,0,1,1,0,1,17,10,88.57,1
100,27310411701,100,0,0,0,18.5,24.66666667,0,0,235,0,6,8,1,1,1,1,0,1,0,0,1,17,15,96.15,0
101,27090100104,100,29.41176471,0,504,29.64705882,50.4,0,223,223,5.3,5.3,5.3,1,1,1,1,0,1,2,0,1,17,9,96.22,0
102,27130701203,62.5,66.66666667,0,123.6,25.75,24.72,0,238,238,6,5,6,1,1,1,1,10,1,2,0,2,8,2,100,0
103,27270505402,100,0,0,0,36.4,182,0,0,233,0,5.3,6,1,1,1,1,0,1,0,1,1,12,9,94.11,0
104,27140107302,100,55.55555556,0,0,27.22222222,16.33333333,0,0,232,0,5.3,5.3,1,1,1,1,0,1,1,2,1,13,9,75.55,1
105,27290507953,100,8.333333333,0,298,24.83333333,24.83333333,0,234,234,6,6,6,1,1,1,1,0,1,0,0,1,13,11,80,1
106,27120501403,100,20,0,0,21.4,107,0,0,235,0,5.4,6.4,1,1,1,1,0,2,0,0,0,0,0,80,1
107,27280604602,100,0,0,0,19,0,0,0,230,0,6.3,6.3,1,1,1,1,0,1,2,0,1,11,2,92.85,0
108,27240818856,100,88.88888889,0,260,28.88888889,26,0,220,220,6.3,5.3,6.3,1,1,1,1,1,1,0,0,0,14,10,100,0
109,27200116902,83.33333333,25,0,90.2,37.58333333,56.375,0,220,230,8,6,8,1,1,1,1,0,1,1,0,1,17,6,100,0
110,27200116902,83.33333333,25,0,90.2,37.58333333,56.375,0,220,230,8,6,8,1,1,1,1,0,1,1,0,1,17,6,100,0
111,27290500104,100,0,0,0,16.2,40.5,0,0,236,0,5.3,5.3,1,1,1,1,0,1,1,0,1,7,1,53.33,1
112,27071108206,100,0,0,0,17.33333333,0,0,0,235,0,5.3,6.3,1,1,1,1,0,1,1,0,1,14,14,62.5,1
113,27320215204,85.71428571,28.57142857,0,0,17.71428571,24.8,0,0,239,0,6,8,1,1,1,1,0,1,2,3,1,17,5,100,0
114,27031602310,87.5,37.5,0,281,35.125,40.14285714,0,225,225,6,5.3,6,1,1,1,1,0,1,1,1,1,15,13,88.88,1
115,27031602310,87.5,37.5,0,281,35.125,40.14285714,0,225,225,6,5.3,6,1,1,1,1,0,1,1,1,1,15,13,88.88,1
116,27170404203,100,36.36363636,0,0,36.36363636,200,0,0,240,0,5.3,6.15,1,1,1,1,0,2,0,0,1,0,0,80,1
117,27271200115,90.90909091,45.45454545,0,325,29.54545455,65,0,0,225,0,5.3,6.3,1,1,1,1,0,0,0,0,1,0,0,97.82,0
118,27020218719,80,20,0,46.5,27.9,27.9,0,235,235,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,11,7,92.3,0
119,27020218719,80,20,0,46.5,27.9,27.9,0,235,235,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,11,7,92.3,0
120,27010402902,50,58.33333333,0,392,32.66666667,56,0,220,220,6,6,6,1,1,1,1,0,1,1,1,1,14,8,85.71,1
121,27010402902,50,58.33333333,0,392,32.66666667,56,0,220,220,6,6,6,1,1,1,1,0,1,1,1,1,14,8,85.71,1
122,27341106702,96.15384615,7.692307692,0,89,27.38461538,54.76923077,0,233,230,7,6,7,1,1,1,1,0,1,1,1,1,18,10,88.34,1
123,27351000607,100,100,0,0,36.4,36.4,0,0,233,0,5.4,6.4,1,1,1,1,0,2,0,0,2,0,0,98.14,0
124,27091506303,100,57.14285714,0,160.5,22.92857143,5.836363636,0,238,238,1.26,1.26,1.26,1,1,1,1,0,1,3,0,2,7,23,97.14,0
125,27071401301,80,40,0,30.2,10.06666667,13.72727273,0,226,226,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,15,9,75.75,1
126,27240818842,100,45,0,0,20.6,41.2,0,0,220,0,5.3,6.3,1,1,0,0,0,0,0,0,0,0,0,82.88,1
127,27310409302,75,8.333333333,0,168,28,168,0,238,238,8,7,8,1,1,1,1,0,1,1,0,1,17,16,94.2,0
128,27040101702,100,25,0,0,27.75,0,0,0,234,0,5.3,6.3,1,1,1,1,0,0,0,0,1,0,0,97.22,0
129,27060305103,100,12.5,0,0,16.625,8.866666667,0,0,235,0,5.3,6,1,1,1,1,0,2,0,0,1,0,0,94.28,0
130,27020109608,100,0,2,0,29,87,0.459770115,200,0,0,0,0,1,1,1,1,0,1,0,0,1,11,8,78.94,1
131,27020109608,100,0,2,0,29,87,0.459770115,200,0,0,0,0,1,1,1,1,0,1,0,0,1,11,8,78.94,1
132,27210119902,100,90,0,0,56.4,47,0,0,220,0,5.3,6,1,1,1,1,0,1,4,3,1,7,2,56.48,1
133,27171000284,100,33.33333333,0,0,41.66666667,125,0,0,237,0,5.3,6,1,2,2,2,0,2,0,0,2,0,0,83.33,1
134,27151502603,77.77777778,22.22222222,0,238,26.44444444,238,0,239,239,6,5.3,6,1,1,1,1,0,1,2,0,1,11,9,70,1
135,27030904812,80,0,0,0,47.9,95.8,0,0,230,0,5.3,6.3,1,1,1,1,0,1,0,0,1,0,0,65.11,1
136,27030904812,80,0,0,0,47.9,95.8,0,0,230,0,5.3,6.3,1,1,1,1,0,1,0,0,1,0,0,65.11,1
137,27091014803,77.77777778,66.66666667,0,352,19.55555556,70.4,0,240,240,6,5.3,6,1,1,1,1,0,1,2,1,2,11,8,72,1
138,27280703112,100,0,0,0,25.33333333,0,0,0,237,0,6,7,1,2,2,2,0,0,0,0,1,0,0,93.75,0
139,27041103002,100,9.090909091,0,0,26.63636364,20.92857143,0,0,233,0,5,5,1,1,1,1,0,2,0,0,1,0,0,92.85,0
140,27200101403,100,8.333333333,0,0,31.66666667,95,0,0,216,0,6,8,1,1,1,1,0,1,2,2,1,17,11,100,0
141,27200101403,100,8.333333333,0,0,31.66666667,95,0,0,216,0,6,8,1,1,1,1,0,1,2,2,1,17,11,100,0
142,27281200809,100,60,0,0,36.4,1.82,0,0,235,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,100,0
143,27091508404,57.14285714,57.14285714,0,19.93333333,8.542857143,11.5,0,230,230,6,5,6,1,1,1,1,0,1,0,0,1,7,1,100,0
144,27281000108,80,33.33333333,0,338,45.06666667,48.28571429,0,235,235,5.3,5.3,5.3,1,1,1,1,0,1,2,3,1,11,0,90.08,1
145,27031203902,82.35294118,5.882352941,4,168.3333333,29.70588235,126.25,0.792079208,200,220,6.15,5.3,6.15,1,1,1,1,0,2,0,0,1,0,0,77.41,1
146,27031203902,82.35294118,5.882352941,4,168.3333333,29.70588235,126.25,0.792079208,200,220,6.15,5.3,6.15,1,1,1,1,0,2,0,0,1,0,0,77.41,1
147,27090505703,100,54.54545455,0,60,27.27272727,300,0,228,228,6.3,5.3,6.3,1,1,1,1,0,1,0,0,2,12,10,100,0
148,27020314207,95.91836735,6.12244898,2,880,35.91836735,48.88888889,0.113636364,200,200,6.3,5.3,6.3,1,1,1,1,0,1,0,2,1,12,7,75,1
149,27020314207,95.91836735,6.12244898,2,880,35.91836735,48.88888889,0.113636364,200,200,6.3,5.3,6.3,1,1,1,1,0,1,0,2,1,12,7,75,1
150,27030610102,89.47368421,21.05263158,0,140,29.47368421,80,0,220,220,6.15,5.4,6.15,1,1,1,1,0,1,1,2,1,16,13,100,0
151,27030610102,89.47368421,21.05263158,0,140,29.47368421,80,0,220,220,6.15,5.4,6.15,1,1,1,1,0,1,1,2,1,16,13,100,0
152,27290506303,100,0,0,0,24.4,9.384615385,0,0,234,0,5.3,5.3,1,1,1,1,0,1,0,1,1,15,13,70.96,1
153,27100206202,90.47619048,33.33333333,12,561,26.71428571,46.75,2.139037433,228,228,8,6,8,1,1,1,1,0,1,1,0,1,8,4,94.25,0
154,27080813105,61.53846154,69.23076923,0,50.85714286,27.38461538,71.2,0,225,225,5.3,5,5.3,1,1,1,1,13,0,0,0,0,0,5,100,0
155,27180200208,80,33.33333333,0,68.875,36.73333333,45.91666667,0,230,230,6.3,6,6.3,1,1,1,1,0,1,1,0,1,16,12,97.82,0
156,27290507929,100,11.11111111,0,131,14.55555556,10.07692308,0,237,237,6,6,6,1,1,1,1,0,1,2,0,1,13,8,64.28,1
157,27141304802,100,0,0,0,40.6,203,0,0,237,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,85.41,1
158,27180115202,100,0,0,0,30.8,17.11111111,0,0,236,0,6,8,1,1,1,1,0,2,0,0,1,0,0,100,0
159,27280504102,100,20,0,0,22,27.5,0,0,235,0,5.3,6.3,1,1,1,1,0,2,0,0,1,0,0,84.37,1
160,27310311006,89.47368421,28.07017544,0,537,37.68421053,45.70212766,0,236,236,6.3,6,6.3,1,1,1,1,0,1,1,0,1,21,12,97.43,0
161,27130202302,90,40,0,298,29.8,49.66666667,0,238,238,6,6,6,1,1,1,1,0,1,0,1,1,17,10,89.81,1
162,27010107902,55.55555556,33.33333333,0,145.5,32.33333333,58.2,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,8,5,35.48,1
163,27010107902,55.55555556,33.33333333,0,145.5,32.33333333,58.2,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,1,1,1,8,5,35.48,1
164,27320311005,100,0,0,0,21.2,7.571428571,0,0,238,0,6.3,8,1,1,1,1,0,2,0,0,1,0,0,100,0
165,27120301102,100,0,2,0,21,14,2.380952381,0,238,0,5.3,6,1,1,1,1,0,1,5,1,1,3,2,96.55,0
166,27180200214,90.90909091,81.81818182,0,0,15.09090909,41.5,0,235,235,8,6,8,1,1,1,1,0,1,1,0,1,12,5,96.42,0
167,27171000226,100,20,0,0,23.4,39,0,0,237,0,5,5.3,1,1,1,1,0,0,0,0,1,0,0,92,0
168,27110111702,57.14285714,0,29,106,15.14285714,21.2,27.35849057,239,239,8,6,8,1,1,1,1,0,0,0,0,1,0,0,85.71,1
169,27270212102,100,0,0,0,27,67.5,0,0,235,0,5.3,6.3,1,1,1,1,0,1,1,1,1,14,5,91.11,1
170,27091513102,61.53846154,46.15384615,0,195,15,195,0,236,230,6,5.3,6,1,1,1,1,0,1,0,1,1,17,9,68.08,1
171,27280111202,100,11.11111111,0,165,18.33333333,165,0,232,232,6,6,6,1,1,1,1,0,1,4,4,1,17,9,92.3,0
172,27340951902,100,0,0,0,16.8,0,0,0,234,0,6,6,1,1,1,1,0,0,0,0,1,0,0,88.88,1
173,27180110802,100,0,0,0,55.4,21.30769231,0,0,236,0,6,8,1,1,1,1,0,1,0,1,1,11,7,84.41,1
174,27240818865,100,100,0,0,20,14.28571429,0,0,220,0,5.3,6.3,1,1,0,0,0,0,0,0,0,0,0,100,0
175,27080206002,100,0,0,0,18.5,74,0,0,220,0,5.3,6.3,1,1,1,1,0,1,2,0,1,17,2,82.6,1
176,27212001911,100,60,0,0,15.4,19.25,0,0,219,0,5.3,6.3,1,1,1,1,0,2,0,0,2,0,0,96,0
177,27340803002,100,80,0,0,20.6,103,0,0,236,0,6,8,1,1,1,1,0,1,0,0,1,7,1,100,0
178,27190216902,92.30769231,46.15384615,0,166,25.53846154,27.66666667,0,239,239,6.3,5.3,6.3,1,1,1,1,0,1,1,0,1,17,14,69.69,1
179,27020419604,61.53846154,15.38461538,0,321,49.38461538,53.5,0,230,230,6.3,5.3,6.3,1,1,1,1,0,1,2,1,1,17,14,93.05,0
180,27020419604,61.53846154,15.38461538,0,321,49.38461538,53.5,0,230,230,6.3,5.3,6.3,1,1,1,1,0,1,2,1,1,17,14,93.05,0
181,27131001701,75,0,0,145,18.125,10.35714286,0,235,235,7,5.3,7,1,1,1,1,0,1,1,0,1,17,11,73.68,1
182,27040202103,78.57142857,14.28571429,0,391,27.92857143,391,0,227,227,6.3,5.3,6.3,1,1,0,0,0,1,0,0,1,7,0,94.11,0
183,27010103501,12.5,37.5,0,62.8,39.25,62.8,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,18,15,100,0
184,27010103501,12.5,37.5,0,62.8,39.25,62.8,0,200,220,6.3,5.3,6.3,1,1,1,1,0,1,0,1,1,18,15,100,0
185,27310300102,100,0,0,0,21,8.75,0,0,239,0,6,6,1,1,1,1,0,1,1,1,1,17,16,100,0
186,27031408504,83.33333333,27.77777778,0,336.5,37.38888889,35.42105263,0,235,235,6.3,6,6.3,1,1,1,1,0,0,0,0,1,0,0,91.66,0
187,27031408504,83.33333333,27.77777778,0,336.5,37.38888889,35.42105263,0,235,235,6.3,6,6.3,1,1,1,1,0,0,0,0,1,0,0,91.66,0
188,27030109102,55.55555556,0,0,52,23.11111111,208,0,234,234,5.3,5.3,5.3,1,1,1,1,0,1,2,0,1,11,13,78.57,1
189,27030109102,55.55555556,0,0,52,23.11111111,208,0,234,234,5.3,5.3,5.3,1,1,1,1,0,1,2,0,1,11,13,78.57,1
190,27020109606,13.88888889,2.777777778,0,148.625,33.02777778,74.3125,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,5,2,1,17,10,86.48,1
191,27020109606,13.88888889,2.777777778,0,148.625,33.02777778,74.3125,0,220,220,6.3,5.3,6.3,1,1,1,1,0,1,5,2,1,17,10,86.48,1
192,27151305013,100,11.11111111,0,249.4444444,62.36111111,224.5,0,238,238,6,6,6,1,1,1,1,0,1,1,1,1,17,11,89.31,1
